chat_user;dialog_str;line;request_text;result;sure_topic;type
696b8f72f48d95668e58aa11; client\nЗдравствуйте! Верните пожалуйста деньги за этот заказ\n\n client\nВодитель проехал точку подачи и уехал;organisations/yandex/lines/taxi-intl-arm-user-ru;Водитель проехал точку подачи и уехал;ru;rd_cancel_drivers_fault_didnt_arrive;riders
695feb53f48d95668e9b5d8b;;organisations/yandex/lines/taxi-prod-intl-user-turkey;Здравствуйте! Поездка была отменена. Но деньги с карты списаны.;ru;rd_cancel_riders_fault_policy;riders
69667880f48d95668eaaa296;;intl_civ;Bonjour j’ai pris une courses aujourd’hui et je l’ai payé via le wave direct du chauffeur. Je suis bloquée je ne peux pas reprendre une autre course car votre application Yango me demande de payer la course alors que je l’ai déjà payée.;fr;rd_feedback_professionalism_payment_fraud_double_pay;riders
69705c0b21b742b1de4ff7ed;;premium_english;Please don't punish the driver.  It may not be his mistake.  Please don't reduce his ratings because of this issue or don't make him to lose access to your ( landed taxi) app. Also, I don't want any promo code of 700 tenge.  With this let's resolve and stop the further discussion.  Thanks.;en;;riders
696b6df7f48d95668efe6705;;intl_geo;გამარჯობა;ka;rd_greeting;riders
696c3b9bf48d95668e57de22; client\nMa sve ful, Lule, samo nemoj ponovo da mi se ovo dogodi;intl_srb;Ma sve ful, Lule, samo nemoj ponovo da mi se ovo dogodi;sr;rd_feedback_positive;riders
696248faf48d95668e8a7a77;;intl_civ;Le lien *;fr;rd_tech_issue;riders
69704eb321b742b1de5a2ad7;;taxi_intl_eng;"We booked taxi to Amirsoy and this driver kept us waiting all long.
Later on we called him and he told us to cancel. This driver has spoilt our entire trip.
Requesting you to not keep such drivers in your company who does not know how to deal with customers ";en;rd_cancel_drivers_fault_didnt_arrive;riders
6969426ef48d95668eba5fe9;;organisations/yandex/lines/taxi-prod-intl-user-marketplace-buyer;Je n’arrive pas a commander chez le restaurant chez landro;fr;rd_cancel_service_fault_car_not_found;riders
695cf70af48d95668eb58e18;;intl_ru;I pošaljite mi kod za sledeću voznju;sr;rd_payment_promotions_info;riders
69605ebff48d95668ee1ba90;;intl_civ;Merci bcp;fr;rd_other_thanks;riders
696b84def48d95668ef51e4c; client\nRider charged extra money;taxi_intl_pak;Rider charged extra money;en;rd_feedback_professionalism_payment_fraud_asked_more;riders
69659785f48d95668e0dcb83;;taxi_intl_bolivia;A mi me hicieron esperar porque el conductor no llego en el tiempo estimado.;es;rd_feedback_problems_with_status_waiting;riders
6970098a21b742b1dee930c7; operator\nԲարև ձեզ։\n\nԽնդրում եմ ավելի մանրամասն պարզաբանել, թե ինչ է տեղի ունեցել։ Մենք անպայման կպարզենք ամեն ինչ:\n\n client\nvarorde asuma atmena anem navigatre cuyce talis 2 rope na asuma der chgiti erb khasni\n\n operator\nՄենք արդեն ամեն ինչ ստուգում ենք և կվերադառնանք պատասխանով որքան հնարավոր է շուտ:\n\n client\nisk gumare qartic qashela\n\n client\nvarorde asuma petqa ijacni nor motena chgiti qaji rope ktevi\n\n client\nhima im gumare qashela\n\n client\nluceq xndire;intl_arm;luceq xndire;hy;rd_tech_issue;riders
69626b19f48d95668ec5cea4;;intl_sort;"Здравствуйте!
Поняли! Вернёмся с ответом. Постараемся как можно скорее";ru;rd_cancel_drivers_fault_didnt_arrive;riders
695e3231f48d95668eeebf03;;intl_civ;Bonjour;fr;rd_greeting;riders
696a256cf48d95668edcc890; client\nSifariş kartla olub yalnız sonradan kartın boş olduğun bilmişəm ödənişi sürücüyə nağd şəkildə ödədim burdakı borcun silinməyin tələb edirəm;intl_aze;Sifariş kartla olub yalnız sonradan kartın boş olduğun bilmişəm ödənişi sürücüyə nağd şəkildə ödədim burdakı borcun silinməyin tələb edirəm;az;rd_feedback_professionalism_payment_fraud_double_pay;riders
696b8743f48d95668e439be0; client\nраҳмат 🙏🏽🙏🏽\n\n operator\nСпециалист ответит вам, как только проверит информацию;intl_ru;раҳмат 🙏🏽🙏🏽;tg;rd_other_thanks;riders
696b8f93f48d95668e5cb756;;intl_ru;Водитель нидогон ми;ru;rd_cancel_drivers_fault_didnt_arrive;riders
6964d289f48d95668ef2e366;;taxi_intl_eng;Enough it happens 3 rd time;en;rd_feedback_professionalism_payment_fraud_double_pay;riders
69611a56f48d95668e2d69c6;;organisations/yandex/lines/taxi-prod-intl-user-turkey;Merhaba;tr;rd_greeting;riders
695ce68ff48d95668eb5773a;;intl_rou;Salut, eu am achitat cash, puteti suna domnul care ma adus, dar mi sa pus in datorie caci am uitat sa scot metoda de plata;ro;rd_feedback_professionalism_payment_fraud_double_pay;riders
695dcc9cf48d95668ecc26d5; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nТаксист не приехал по указанному адресу а у нас села зарядка мы стояли ждали по итогу он не приехал а деньги снялись\n\n operator\nСпасибо за ваше сообщение! Обязательно ответим как можно скорее;intl_ru;Таксист не приехал по указанному адресу а у нас села зарядка мы стояли ждали по итогу он не приехал а деньги снялись;ru;rd_cancel_riders_fault_battery_is_low;riders
6970ae4e21b742b1de7dc36b; operator\nԲարև ձեզ։\n\nԽնդրում եմ ավելի մանրամասն պարզաբանել, թե ինչ է տեղի ունեցել։ Մենք անպայման կպարզենք ամեն ինչ:\n\n client\nայս մեքենան  այլևս չուղարկեք\n\n operator\nՄենք արդեն ամեն ինչ ստուգում ենք և կվերադառնանք պատասխանով որքան հնարավոր է շուտ:\n\n client\nհրաժարվեց դպրոցական պպայուսակ դնել բագաժնիկում;intl_arm;այս մեքենան  այլևս չուղարկեք;hy;rd_feedback_professionalism_general;riders
6967eeb7f48d95668e052110;;taxi_intl_bolivia;Sin darle motivos;es;rd_feedback_professionalism_general;riders
6970e9ad21b742b1de130019;;intl_rou;mi s-au scos 61.50 lei de pe card fara permisiunea mea;ro;rd_payment_transaction_hold_duplicate_charge;riders
696d072ff48d95668e2b2817;;organisations/yandex/lines/taxi-intl-venezuela-driver;Esta Bien Si Todo Está En Orden Fino Gracias;es;rd_other_thanks;riders
6960e620f48d95668e739a40;;taxi_intl_ago;Boa tarde. Queria reclamar do motorista pq ele não me deixou no local em que eu pus a localização. Ele me deixou muito atrás e tive que caminhar contando que ele foi rude, mal educado e não soube ter paciência.;pt;rd_feedback_problems_with_status_end_trip_went_out_midtrip;riders
696a9e38f48d95668e247ad1;;intl_civ;Salut;fr;rd_greeting;riders
696648bcf48d95668eb1ce43;;organisations/yandex/lines/taxi-intl-venezuela-driver;Buenas;es;rd_greeting;riders
696556baf48d95668eb0f650;;intl_rou;Bună seara, vă rog sa ma ajutați sa șterg contul, nu găsim în aplicație unde se face. Mulțumesc;ro;rd_tech_issue;riders
6968ec2bf48d95668e31fbaa;;taxi_intl_eng;I demand return of the 500 charged from me;en;rd_feedback_problems_with_status_begin_end;riders
69677550f48d95668e3a7ea3;;intl_sort;"Hi,

We got your message. I'm already on it and will be back as soon as possible.";en;rd_info_suggestions_app_contact_support;riders
695eba0ef48d95668efc9295; client\nLaghta hey ap ki app Mera  Mobile na dilawny mey nakam ho gayi hey;taxi_intl_pak;Laghta hey ap ki app Mera  Mobile na dilawny mey nakam ho gayi hey;ur;rd_cancel_riders_fault_battery_is_low;riders
695ee465f48d95668e79d00c;;intl_civ;Le chauffeur a commencé la course et est partie sans moi alors que j’étais littéralement devant lui à l’attendre et quand je l’appelle il me réponds avec un air confus qu’il a accepté une autre commande.;fr;rd_feedback_problems_with_status_begin_end;riders
6971296521b742b1de52c948;;intl_civ;Ça va aller merci;fr;rd_other_thanks;riders
6960b057f48d95668e0f482d; client\nI want to report a driver;taxi_intl_pak;I want to report a driver;en;rd_greeting;riders
69642b60f48d95668e8508db;;taxi_intl_eng;"Hello Fasten Support Team,

I am writing to submit a detailed report regarding an incident that occurred during my recent ride and to request your assistance in reviewing the driver’s behavior.

When I requested the taxi through the Fasten app, I selected card payment as my payment method. I would like to note that I always request rides with card payment and have never requested a ride with cash payment. You may kindly verify this by checking my account’s ride and payment history.

The driver accepted the request and picked me up without any issues. However, while we were already on the way, the payment method in the app automatically changed from card to cash without my consent.

I immediately tried several times during the ride to change the payment method back to card using the app, but it did not work. Since I did not have cash with me at that time, I calmly and politely explained the situation to the driver and asked if it would be possible to pay by card or transfer the payment to his personal card.

Instead of trying to cooperate, the driver refused and behaved rudely, repeatedly insisting that I must pay only in cash. Despite my polite communication, he showed no understanding and demanded that I go to the nearest market to exchange money. This request was unreasonable, as it was around 3:00 a.m., and there was no cash available at the market.

After I explained the situation again and it became clear that there was no other possible solution, the driver finally agreed and showed me his personal card number on his phone. However, throughout the entire interaction, his behavior remained unprofessional, unfriendly, and disrespectful, which caused unnecessary stress and made the ride uncomfortable.

I would like to emphasize that this conflict occurred due to the unexpected change of the payment method in the app. If the payment method had remained as card, this situation would not have happened. Nevertheless, regardless of the technical issue, the driver’s attitude and manner of communication were inappropriate and did not meet acceptable service standards.

I believe that passengers should be treated with respect and understanding, especially when problems arise that are beyond their control. I kindly ask Fasten to investigate this incident, review the driver’s conduct, and take appropriate action to prevent similar situations in the future.

Thank you for your time and attention to this matter.";en;rd_feedback_professionalism_payment_fraud_double_pay;riders
696b7359f48d95668eb0a5f7;;intl_sort;"Здравствуйте!

Я из Команды безопасности. Передаю вопрос коллегам, они ответят вам в приложении как можно скорее";ru;rd_cancel_riders_fault_policy;riders
696aa018f48d95668e52abc3; client\nNmaga taksi kemadin pul yecdilar?;intl_uzb;Nmaga taksi kemadin pul yecdilar?;uz;rd_payment_transaction_return_status;riders
695d2241f48d95668e0df205; client\nДобрый вечер\n\n client\nТаксист сказал что не поедет\n\n client\nЯ ддал его 10 минут\n\n client\nОн принял потом сказал что ехать не будет\n\n client\nС меня списали деньгт;intl_aze;С меня списали деньгт;ru;rd_cancel_drivers_fault_didnt_arrive;riders
69628daff48d95668efbcb28; client\nAsalamualaikum\n\n client\nHelp line number plz;taxi_intl_pak;Help line number plz;en;rd_info_suggestions_app_contact_support;riders
6969c9c9f48d95668efcfc19; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nЯ позвонил водителю через приложение Yandex, однако он стал ещё более агрессивным, грубо ответил и сказал: «отменяйте заказ». Такое поведение является абсолютно недопустимым и расценивается как грубое и неуважительное отношение к клиенту.\n\nПрошу заблокировать данного водителя и принять в отношении него соответствующие меры. Такие водители совершенно не соответствуют стандартам сервиса Yandex Taxi\n\n operator\nСпасибо за ваше сообщение! Обязательно ответим как можно скорее;intl_ru;"Я позвонил водителю через приложение Yandex, однако он стал ещё более агрессивным, грубо ответил и сказал: «отменяйте заказ». Такое поведение является абсолютно недопустимым и расценивается как грубое и неуважительное отношение к клиенту.

Прошу заблокировать данного водителя и принять в отношении него соответствующие меры. Такие водители совершенно не соответствуют стандартам сервиса Yandex Taxi";ru;rd_feedback_professionalism_rude_driver;riders
69691531f48d95668e75ad2c;;organisations/yandex/lines/taxi-prod-intl-user-turkey;Ben bu aracı kullanmadım. Talebim de onaylanmadı ve araç gelmedi. Ödemenin iptalini rica ederim;tr;rd_cancel_riders_fault_policy;riders
695cf304f48d95668e390205; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nШу таксини  номери керак\n\n operator\nСпасибо за ваше сообщение! Обязательно ответим как можно скорее\n\n client\nUzbekcha  yozing;intl_urgent;Uzbekcha  yozing;uz;rd_urgent;riders
696079c3f48d95668e70d359; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nбиронта такси топберишмадин сенларди деб кечколдим\n\n operator\nHozir hammasini tekshiraman va hamkasblarim bilan bogʻlanaman. Biror narsani aniqlashtirsam yozaman.;intl_uzb;биронта такси топберишмадин сенларди деб кечколдим;uz;rd_tech_issue_updating_app_geolocation;riders
696f915421b742b1de010592; client\nThe driver overcharged me and ran away with my K41. I tried to reason with him but he refused.;intl_gha_urgent;The driver overcharged me and ran away with my K41. I tried to reason with him but he refused.;en;rd_urgent;riders
695e64bef48d95668e1c9222; client\nHi\n\n client\nI got credited but i didnt ride the car\n\n client\nIt just completed\n\n client\nBut the ride never came to my pickup point;taxi_intl_uae;It just completed;en;rd_cancel_riders_fault_policy;riders
69672738f48d95668e4f5467;;intl_sort;Asalomu alekum men yadekis taksi ilovasiga plastik kartamni ulolmayap.man;uz;rd_tech_issue;riders
696d2dd3f48d95668e952bc9; client\nHo\n\n client\nI had an issue with this driver;taxi_intl_pak;I had an issue with this driver;en;rd_urgent;riders
6970ec6c21b742b1de65acad;;intl_geo;გამარჯობა მანქანაში დამრჩა ტელეფონი და რომ მიპასუხოთ თუ შეიძლება;ka;rd_lost_item;riders
69663ae2f48d95668ef3f640; client\nВодитель уехал в другую сторону;organisations/yandex/lines/taxi-intl-arm-user-ru;Водитель уехал в другую сторону;ru;rd_cancel_drivers_fault_didnt_arrive;riders
695dd8fff48d95668e944034; operator\nЗдравствуйте!\nВыберите, пожалуйста, вопрос\n\n client\nNima pulimiz qaytarilmadi\n\n operator\nСпециалист ответит вам, как только проверит информацию;intl_ru;Nima pulimiz qaytarilmadi;uz;rd_payment_transaction_return_status;riders
695fc9a4f48d95668e8a2f89;;organisations/yandex/lines/taxi-intl-md-premium;Bună seara !;ro;rd_greeting;riders
6963a0caf48d95668e488eaf;;taxi_intl_bolivia;Hola, solo quiero reportar que hice el pedido hasta mi casa y el carro por cuestiones de mal funcionamiento nos dejó en otra ubicación;es;_rd_feedback_safety_unsafe_vehicle;riders
6968dca6f48d95668e334d48; operator\nAssalomu alaykum!\n\nNima boʻlganini soʻzlab bering? Sizga yordam berishga harakat qilaman.\n\n client\nHaydobchi bowqa tarafga ketib qoldi lekin menda pul hisoblayabdi\n\n operator\nHozir hammasini tekshiraman va hamkasblarim bilan bogʻlanaman. Biror narsani aniqlashtirsam yozaman.;intl_uzb;Haydobchi bowqa tarafga ketib qoldi lekin menda pul hisoblayabdi;uz;rd_cancel_drivers_fault_didnt_arrive;riders
695fd1d1f48d95668e8cec9a;;intl_geo;dges gamovidzaxe taxi;ka;rd_cancel_riders_fault_policy;riders
69690b98f48d95668e401ab9; client\nI have received  my clothes\n\n client\nThanks for  your  help Yango;taxi_intl_pak;Thanks for  your  help Yango;en;rd_other_thanks;riders
6964df28f48d95668e8d5825;;intl_civ;Bonjour oui quand c'est bien faut féliciter aussi bonne journée;fr;rd_other_thanks;riders
695c8654f48d95668e50b290;" operator\nЗдравствуйте!\nВыберите, пожалуйста, вопрос\n\n client\nздравствуйте.\nсообщаю о незаконном списании денежных средств с моей банковской карты через приложение Yandex Go.\nсегодня в 05:28 с моей карты было списано 10 000 сум, при том что в указанное время я не заказывала такси и не пользовалась услугами вашего сервиса. списание произведено без моего согласия и подтверждения.\nсчитаю данную операцию неправомерной. В подтверждение имеются скриншоты.\nтребую: — незамедлительно проверить данную операцию;\n— предоставить разъяснение причин списания;\n— вернуть незаконно списанную сумму в полном объёме.\n\n operator\nСпециалист ответит вам, как только проверит информацию";intl_ru;"здравствуйте.
сообщаю о незаконном списании денежных средств с моей банковской карты через приложение Yandex Go.
сегодня в 05:28 с моей карты было списано 10 000 сум, при том что в указанное время я не заказывала такси и не пользовалась услугами вашего сервиса. списание произведено без моего согласия и подтверждения.
считаю данную операцию неправомерной. В подтверждение имеются скриншоты.
требую: — незамедлительно проверить данную операцию;
— предоставить разъяснение причин списания;
— вернуть незаконно списанную сумму в полном объёме.";ru;rd_cancel_riders_fault_wrong_request;riders
696ba7f0f48d95668e891255; client\nDriver collected 2 OMR from me\n\n client\nBut while booking it was 1.76 OMR;organisations/yandex/lines/taxi-intl-oman-users;But while booking it was 1.76 OMR;en;rd_feedback_professionalism_payment_fraud_asked_more;riders
69614b8ef48d95668e347f4f; client\nInvalid promo code show kr rha hai promo code avail ni horhi;taxi_intl_pak;Invalid promo code show kr rha hai promo code avail ni horhi;ur;rd_payment_promotions_activation_issue;riders
696381aaf48d95668e8634fe; operator\nHi,\n\nPlease, clarify in more detail what happened? We will definitely figure everything out.\n\n client\nКак мне изучить это\n\n operator\nСпасибо за ваше сообщение! Обязательно ответим как можно скорее\n\n client\nКак мне распорядиться этими деньгами?;intl_ru;Как мне изучить это;ru;rd_info_suggestions_app_contact_support;riders
69625fd1f48d95668e5ec3d7;;organisations/yandex/lines/taxi-prod-intl-user-geo-ru;Прошу прощения, человек приехал, начал заезд, и закончил его сразу, даже не подождал… Можете разобраться?;ru;rd_feedback_problems_with_status_begin_end;riders
6970590221b742b1de13f76a; client\nTaksi yol boyu menı gozdeyırmış kımı edıb. Yolda olduğumuzu vurmayıb. Ona gore menden 3 azn cıxıb. Zehmet olmasa kartıma gerınqaytarılsın;organisations/yandex/lines/intl-aze-riders-urgent;Taksi yol boyu menı gozdeyırmış kımı edıb. Yolda olduğumuzu vurmayıb. Ona gore menden 3 azn cıxıb. Zehmet olmasa kartıma gerınqaytarılsın;az;rd_urgent;riders
6969714df48d95668e725084;;organisations/yandex/lines/taxi-prod-intl-user-geo-eng;My money has been cut;en;rd_payment_transaction_hold_duplicate_charge;riders
69664930f48d95668ec07b96; client\nՎարորդը միգուցե մեղավոր չի , քանի որ քաղաքում կայանման խնդիր կա\n\n client\nԵթե գումարը վերադաձվել է շնորհակալ եմ;intl_arm;Եթե գումարը վերադաձվել է շնորհակալ եմ;hy;rd_tech_issue_updating_app_geolocation;riders
6970f99121b742b1defdcbe1;;taxi_corp_civ;"J'ai besoin d'un peu de temps pour examiner votre demande. Je reviendrai vers vous dans les plus brefs délais.
[Created via e-mail received from: corpciv@support.yango.com]";fr;rd_info_suggestions_app_contact_support;riders
696f89ed21b742b1de2aa26d;;intl_geo;თვითონ ვერ მომაგნო;ka;rd_cancel_riders_fault_policy;riders
695cd77af48d95668eef6bf9; client\nbhai iss ride ko cancel krdein driver uss route se Jane se mana krdiya;taxi_intl_pak;bhai iss ride ko cancel krdein driver uss route se Jane se mana krdiya;ur;rd_cancel_drivers_fault_didnt_arrive;riders
696cdbd6f48d95668ebf53f9;;taxi_intl_mar;7 dhs;en;rd_feedback_professionalism_payment_fraud_asked_more;riders
6961e2c2f48d95668e707fec; operator\nԲարև ձեզ։\n\nԽնդրում եմ ավելի մանրամասն պարզաբանել, թե ինչ է տեղի ունեցել։ Մենք անպայման կպարզենք ամեն ինչ:\n\n client\nԲարև ձեզ, չի մոտեցել իմ նշված հասցեն, զանգել եմ խնդրել եմ մոտենա շենքի կողքը, բայց մոտեցել է կրկին բակ, հետո ասուկ եմ ասել էի որ մոգենաք շենքի կողքը, ասում ա դուք դաժե ձեր շենքի տեղը չգիտեք, ու կռվում ա, ու ես ճանապարհի յեսից իջել եմ, անտակտ վարորդի պատճառով\n\n operator\nՄենք արդեն ամեն ինչ ստուգում ենք և կվերադառնանք պատասխանով որքան հնարավոր է շուտ:;intl_arm;Բարև ձեզ, չի մոտեցել իմ նշված հասցեն, զանգել եմ խնդրել եմ մոտենա շենքի կողքը, բայց մոտեցել է կրկին բակ, հետո ասուկ եմ ասել էի որ մոգենաք շենքի կողքը, ասում ա դուք դաժե ձեր շենքի տեղը չգիտեք, ու կռվում ա, ու ես ճանապարհի յեսից իջել եմ, անտակտ վարորդի պատճառով;hy;;riders
695e13a7f48d95668e7afb50;;intl_rou;Buna ziua, șoferul a acceptat comanda însă la ridicare a cerut adaugator bani cash, la refuzul nostru el a finisat călătoria și bani au fost scoși de pe card, 33 lei. Va rog sa returnați aceasta sumă pentru că serviciul nu a fost prestat.;ro;rd_feedback_professionalism_payment_fraud_asked_more;riders
696214cdf48d95668e5cd966; client\nHi;taxi_intl_pak;Hi;en;rd_greeting;riders
6967c3cff48d95668e125c23; client\nDrivers car is overheating so he just stopped to attend to it.;taxi_intl_africa_rd_eng;Drivers car is overheating so he just stopped to attend to it.;en;_rd_feedback_safety_unsafe_vehicle;riders
6966a84cf48d95668ed70d5d;;intl_sort;"Здравствуйте!
Поняли! Вернёмся с ответом. Постараемся как можно скорее";ru;other__classes;riders
6971c75821b742b1de8e1dde; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nHaydovchi kemasidan kutish tugmasini bosdi va atmen qilishimi soradi\n\n operator\nHozir hammasini tekshiraman va hamkasblarim bilan bogʻlanaman. Biror narsani aniqlashtirsam yozaman.;intl_uzb;Haydovchi kemasidan kutish tugmasini bosdi va atmen qilishimi soradi;uz;rd_cancel_drivers_fault_didnt_arrive;riders
696a8fadf48d95668e9ff369;;intl_civ;Le conducteur nous a pris 3100 au lieu de 2100 pour quoi?;fr;rd_feedback_professionalism_payment_fraud_asked_more;riders
6962875bf48d95668e3a7aff;;intl_rou;Va rog frumos sa restituiti suma luata de pe card;ro;rd_cancel_drivers_fault_didnt_arrive;riders
6965cdc1f48d95668e7596b9; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nЗдравствуйте, водитель включил бесплатное ожидание , но не был на месте\n\n operator\nСпасибо за ваше сообщение! Обязательно ответим как можно скорее;intl_ru;Здравствуйте, водитель включил бесплатное ожидание , но не был на месте;ru;rd_feedback_problems_with_status_waiting;riders
6962d6dcf48d95668e065ba4;;intl_civ;Salam;az;rd_feedback_professionalism_rude_driver;riders
695fdf81f48d95668e32c189;;organisations/yandex/lines/taxi-prod-intl-user-turkey;Tamam;tr;rd_fare_ufp_correct;riders
6961456ff48d95668e81340c;;intl_sort;واجهتني مشكله ف الرحله الاخيره;ar;rd_urgent;riders
696a2b91f48d95668ea94eb6;;intl_civ;"Bonjour, le code promotionnel ne s’active pas.
L’application affiche une erreur malgré plusieurs tentatives (redémarrage, vidage du cache).
Merci de vérifier.";fr;rd_payment_promotions_activation_issue;riders
6960b151f48d95668e2935fb;;taxi_intl_bolivia;No llego al lugar indicado;es;rd_cancel_drivers_fault_didnt_arrive;riders
695cf8fcf48d95668ef1a66c;;intl_sort;Здравствуйте! Постараемся быстрее во всём разобраться и помочь вам;ru;rd_lost_item;riders
695ccb95f48d95668e8bd348; client\nI heard a very unpleasant ride with this driver..Very rude wanted to take m food and fone from me ..feels like yango s becoming very unsafe..That driver s very unprofessional towards customer's. Unacceptable what he said .want to fight with me\n\n client\nWith people like me we not sure weather yango s safe to;intl_gha_urgent;When the driver came to me to come pick me up his car heard a taxi number plate I asked him before I entered his car that im going to the mall but want to be dorp off by the entrance of  spur he agree the moment the arrived at the mall he wants to dorp me off at the taxi rank I told me I told u before   I entered the car.When I went out of th car he took m food and fone whn me wanting to fight with me;en;rd_feedback_professionalism_general;riders
6970f2b521b742b1de2a2ec9; client\nThe driver is very rude and abusive he started ride without me;taxi_intl_pak;The driver is very rude and abusive he started ride without me;en;rd_feedback_problems_with_status_begin_end;riders
695e752af48d95668e210bae;;organisations/yandex/lines/taxi-prod-intl-user-geo-eng;Hi I need refund for waiting time as driver was still driving;en;rd_feedback_problems_with_status_waiting;riders
69714c6a21b742b1defa9667;;taxi_intl_bolivia;"Hola 
Tengo una duda por qué sube el valor de mi viaje ?";es;rd_fare_ufp_correct;riders
6965ec81f48d95668e871da8; client\nAssalamoalaikum\n\n client\nMa do din Sa sharfabad Sa pib Ki ride krwata hn Lakin apka koi bhi captain Janay K lye tyr nhi hota\n\n client\nSb hi cancel kr detay hain\n\n client\nApnay to km paisay rakhay hain Lakin itnay paiso ma Janay K lye koi car wala tyr nhi hota;taxi_intl_pak;Assalamoalaikum;ur;rd_cancel_service_fault_car_not_found;riders
6971d88b21b742b1de4d487f; client\nНима учун йул кайтими йук 4 минг хам кайтиб бермидими кайнака шафер розимасман;intl_uzb;Нима учун йул кайтими йук 4 минг хам кайтиб бермидими кайнака шафер розимасман;uz;rd_payment_transaction_return_status;riders
697207a121b742b1de74bbb8;;taxi_intl_yango_pay_fr;Bjr Mr/Mme pourquoi je n’arrive plus à payer mes courses avec Yangopay ? J’ai 11 000 frs bloqué depuis plusieurs mois. Il n’y a plus l’option Yangopay dans les modes de paiements. Que faire ???;fr;rd_payment_arrears;riders
69678009f48d95668e905796;;taxi_intl_russia_eng;"The last ride by 92rub the driver didn’t took the right location to my location i went out and didn’t find him 
";en;rd_feedback_problems_with_status_waiting;riders
6962e9fbf48d95668e43dfe6; client\nMuje mera refund chahiye\n\n client\nUsne paise zyada liye he mujse;taxi_intl_pak;Usne paise zyada liye he mujse;ur;rd_feedback_professionalism_payment_fraud_asked_more;riders
6971db2d21b742b1de9997e1;;intl_uzb;32500 som bogan yol haq tolaberasilarm man tekinga bormimanu togrm;uz;rd_feedback_professionalism_payment_fraud_asked_more;riders
695c0dd3f48d95668e081d10;;taxi_intl_bolivia;Estoy hablando con el señor dice q el viene a traerme el dinero q le quite el reporte por favor suspendo el reporte lo hice de una manera muy preocupante ya q el no había dicho nada entonces cualquier cosa les confirmo por ahora eliminar el problema;es;rd_feedback_professionalism_ignored_calls;riders
6970f58921b742b1de816019;;organisations/yandex/lines/taxi-prod-intl-user-marketplace-buyer;"Bonsoir 
J'aimerais changer de lieu de prie en charge";fr;rd_tech_issue_updating_app_geolocation;riders
695d2f63f48d95668eac68cd;;organisations/yandex/lines/taxi-intl-venezuela-driver;Buenas estoy tratando de recargar y no aparece el banco Venezuela;es;rd_payment_arrears;riders
6960f4dbf48d95668e54175c; client\nAssalamualaikum sir \nSir Kafi din ho ghy hnn Mary AP KY Sath to mugy kug discount to dy dnn kisy ride ma 🙂;taxi_intl_pak;"Assalamualaikum sir 
Sir Kafi din ho ghy hnn Mary AP KY Sath to mugy kug discount to dy dnn kisy ride ma 🙂";ur;rd_asking_promo;riders
69611a8cf48d95668e347446;;intl_geo;სალამი, ჩვეულებრივ ვუზივარ ტაქსისტს მაგრამ როგორც ჩანს ინტრრნეტი არ აქვს და იკვრ ლარით მეტი დამიწერა აპლიკაციამ როცა ვზივარ და მგზავრობა მიმდინარეობს და მე იქნრბ აღარ ჩამომაჭრათ ეს დანარჩები თანხა;ka;;riders
696bd67cf48d95668e572f6e; client\nAy qardaş maşında eşyamız qalıp\n\n client\nsürücünün Elaqe nömresi zaten burda yazılırdı\n\n client\nsiliniip bizde\n\n client\nnömresi lazımdı\n\n client\nele bil Nazir’in nömresini istiyirik;intl_aze;ele bil Nazir’in nömresini istiyirik;az;rd_lost_item;riders
696482bdf48d95668ee06bd1; client\nAssalam o alaikum \n\nAap ki app malfunction kr rhi hai auto big root select kr rhi hai but mai rooz same root lai ta hn and jb mai uski near location select kr rha hn tb sahi kam kr rhi hai;taxi_intl_pak;"Assalam o alaikum 

Aap ki app malfunction kr rhi hai auto big root select kr rhi hai but mai rooz same root lai ta hn and jb mai uski near location select kr rha hn tb sahi kam kr rhi hai";ur;rd_tech_issue_updating_app_geolocation;riders
